date,closing_price,fear_greed_index,pageviews,ITB Sentiment Score,Bitcoin_Normalized,galaxy_score,santiment
2024-10-19,68362.734375,72.0,6239,-0.5092674315975286,9.826112689393938,71,-0.749128742845
2024-10-20,69001.703125,73.0,6394,-0.630057803468208,9.826112689393938,70,-0.777433965815
2024-10-21,67367.8515625,72.0,6186,-0.6591448931116389,13.947963238946844,71,1.484833579099
2024-10-22,67361.40625,70.0,6587,-0.6327868852459017,13.213859910581222,69,0.076862771533
2024-10-23,66432.1953125,71.0,6436,-0.6062052505966588,13.213859910581222,71,0.44703293253
2024-10-24,68161.0546875,69.0,7339,-0.544705136334813,13.213859910581222,72,0.63426271907
2024-10-25,66642.4140625,72.0,6394,-0.6450060168471721,13.213859910581222,72,0.946642438473
2024-10-26,67014.6953125,47.2217868338558,6400,-0.6203208556149733,11.011549925484353,70,-1.101076278885
2024-10-27,67929.296875,74.0,5979,-0.6111665004985045,11.745653253849976,71,-1.07848027162
2024-10-28,69907.7578125,72.0,6869,-0.6878402903811253,18.15579103922662,73,1.566329986399
2024-10-29,72720.4921875,72.0,8981,-0.7133311059137989,30.86484476668525,74,5.105083815599
2024-10-30,72339.5390625,77.0,8421,-0.6895715440582053,24.51031790295594,65,1.615384253689
2024-10-31,70215.1875,77.0,8107,-0.7398230088495575,20.87915969511061,71,1.793207487858
2024-11-01,69482.46875,75.0,7982,-0.6955307262569832,19.971370143149283,70,-0.009735060878
2024-11-02,69289.2734375,72.0,7208,-0.6815847395451211,16.340211935303962,68,-1.193610281095
2024-11-03,68741.1171875,74.0,9364,-0.7125171939477304,17.248001487265295,71,-1.166542558975
2024-11-04,67811.5078125,70.0,8788,-0.6731681602530311,17.073426573426573,71,0.055889537858
2024-11-05,69359.5625,70.0,9193,-0.7599316531396839,18.87062937062937,70,1.10943622324
2024-11-06,75639.078125,70.0,12824,-0.7461187214611872,71.88811188811188,82,6.617622462835
2024-11-07,75904.859375,77.0,10479,-0.7830903790087463,40.43706293706293,68,0.924485804872
2024-11-08,76545.4765625,75.0,9508,-0.7859361762214064,32.34965034965035,74,0.697391498434
2024-11-09,76778.8671875,75.0,9355,-0.8431372549019608,26.95804195804196,71,-0.303236924333
2024-11-10,80474.1875,78.0,12541,-0.8212572582681141,49.42307692307693,72,1.984590214431
2024-11-11,88701.484375,76.0,21551,-0.7866518765021261,39.85612855007473,77,4.41324377099
2024-11-12,87955.8125,80.0,20535,-0.7165948275862069,41.77690582959641,76,1.053661451265
2024-11-13,90584.1640625,84.0,18971,-0.6988463873709775,39.37593423019431,68,0.928721193448
2024-11-14,87250.4296875,88.0,16386,-0.6680429397192403,32.17301943198804,71,0.002897016968
2024-11-15,91066.0078125,80.0,13200,-0.67612076852699,23.529521674140504,69,-0.01552556584
2024-11-16,90558.4765625,86.0,13014,-0.6762778505897772,19.20777279521674,72,-0.621757083834
2024-11-17,89845.8515625,90.0,13237,-0.6909620991253644,18.247384155455904,71,-0.604094606823
2024-11-18,90542.640625,83.0,11964,-0.6812386156648452,19.18576388888889,71,0.155703246969
2024-11-19,92343.7890625,90.0,13152,-0.6999539806718822,19.18576388888889,71,1.01222385883
2024-11-20,94339.4921875,83.0,15546,-0.7300163132137031,21.365964330808083,72,0.67618385297
2024-11-21,98504.7265625,82.0,19596,-0.7376755303256648,31.394886363636367,73,2.853995526414
2024-11-22,98997.6640625,94.0,20755,-0.7204222788496542,34.44716698232323,72,0.773860021553
2024-11-23,97777.28125,93.0,15047,-0.729156139464376,21.365964330808083,66,-0.466075273576
2024-11-24,98013.8203125,80.0,14730,-0.7504069451980466,20.493884154040405,61,-0.721535791695
2024-11-25,93102.296875,82.0,13680,-0.565951459725642,33.80155723905723,61,0.261505482921
2024-11-26,91985.3203125,79.0,12784,-0.4390243902439024,33.12552609427609,71,0.475819400218
2024-11-27,95962.53125,75.0,11756,-0.6426763110307414,31.097432659932657,70,0.418189553566
2024-11-28,95652.46875,77.0,10691,-0.6768634209392503,25.68918350168349,70,-0.288807404251
2024-11-29,97461.5234375,78.0,10695,-0.4648263579697239,25.68918350168349,70,-0.226502767991
2024-11-30,96449.0546875,84.0,9619,-0.3940435280641466,22.98505892255892,72,-0.375016466576
2024-12-01,97279.7890625,81.0,10402,-0.5207667731629393,22.30902777777777,71,-0.184297717216
2024-12-02,95865.3046875,80.0,13103,-0.7094815506772536,16.210163432073543,71,0.311803919587
2024-12-03,96002.1640625,76.0,12725,-0.7658815132048536,15.783580183861082,70,-0.151282428332
2024-12-04,98768.53125,78.0,12072,-0.6507936507936508,16.210163432073543,70,-0.317080626858
2024-12-05,96593.5703125,84.0,43027,-0.5946704067321178,42.65832482124617,80,4.717763460902
2024-12-06,99920.7109375,72.0,25481,-0.6427640156453716,25.594994892747696,68,-0.228447431729
2024-12-07,99923.3359375,75.0,17598,-0.7535014005602241,18.34307967313585,67,-0.657442857123
2024-12-08,101236.015625,79.0,14137,-0.7103064066852368,17.063329928498465,71,-0.243436916361
2024-12-09,97432.71875,78.0,15630,-0.8238993710691824,27.41333333333333,72,0.238443599905
2024-12-10,96675.4296875,78.0,15075,-0.8676171079429735,28.65939393939394,72,-0.230791295287
2024-12-11,101173.03125,74.0,14011,-0.8488372093023255,26.167272727272728,71,0.118988041787
2024-12-12,100043.0,83.0,13651,-0.8675324675324675,25.544242424242427,72,-0.25987336983
2024-12-13,101459.2578125,76.0,13608,-0.8803827751196173,21.806060606060605,76,-0.513984991508
2024-12-14,101372.96875,83.0,11651,-0.8696461824953445,19.936969696969697,57,-0.629497855718
2024-12-15,104298.6953125,80.0,12999,-0.5897435897435898,21.806060606060605,72,-0.454366076031
2024-12-16,106029.71875,83.0,16228,-0.6091954022988506,22.988015200233846,80,0.384913561313
2024-12-17,106140.6015625,87.0,14055,-0.5151515151515151,20.734288219818765,72,-0.055476812549
2024-12-18,100041.5390625,81.0,13058,-0.6736842105263158,19.83279742765273,73,-0.58905105876
2024-12-19,97490.953125,75.0,14029,-0.5886524822695035,21.6357790119848,71,-0.644733564507
2024-12-20,97755.9296875,74.0,13167,-0.6183206106870229,22.988015200233846,71,-0.708201236639
2024-12-21,97224.7265625,73.0,11383,-0.5959595959595959,16.2268342589886,69,-1.006998394703
2024-12-22,95104.9375,73.0,11650,-0.5686274509803921,15.776088862905585,70,-0.966905611386
2024-12-23,94686.2421875,70.0,11603,-0.4285714285714285,21.416666666666664,69,-0.556174798464
2024-12-24,98676.09375,73.0,10110,-0.4210526315789473,20.37195121951219,73,-0.292215066789
2024-12-25,99299.1953125,73.0,9994,-0.4210526315789473,18.28252032520325,73,-0.637481886542
2024-12-26,95795.515625,79.0,11101,-0.5172413793103449,19.32723577235772,74,-0.560244007005
2024-12-27,94164.859375,74.0,11582,-0.1836734693877551,18.28252032520325,69,-0.525011127842
2024-12-28,95163.9296875,72.0,10182,-0.7241379310344828,15.148373983739836,70,-0.707419688611
2024-12-29,93530.2265625,73.0,9993,-0.4117647058823529,15.67073170731707,72,-0.822622156491
2024-12-30,92643.2109375,65.0,9709,-0.7837837837837838,13.69592476489028,75,-0.568301310439
2024-12-31,93429.203125,64.0,9971,-0.5,12.89028213166144,71,-0.554555327386
2025-01-01,94419.7578125,66.0,11135,-0.4666666666666667,20.543887147335425,70,-0.562864256188
2025-01-02,96886.875,70.0,12817,-0.625,22.155172413793107,75,-0.447194774843
2025-01-03,98107.4296875,74.0,17881,-0.3793103448275862,21.75235109717868,75,0.08168840088
2025-01-04,98236.2265625,73.0,12135,-0.3333333333333333,18.93260188087774,74,-0.574148087329
2025-01-05,98314.9609375,72.0,11805,-0.4,18.52978056426332,73,-0.687520291142
2025-01-06,102078.0859375,76.0,11820,-0.4222222222222222,19.275,79,-0.295304070392
2025-01-07,96922.703125,78.0,10936,-0.4615384615384615,20.62763157894737,73,-0.418337876968
2025-01-08,95043.5234375,70.0,10600,-0.5,19.61315789473684,71,-0.471202353919
2025-01-09,92484.0390625,69.0,10892,-0.4444444444444444,21.30394736842105,75,-0.304382073403
2025-01-10,94701.453125,50.0,11893,-0.3103448275862069,17.922368421052628,71,-0.396652770725
2025-01-11,94566.59375,69.0,8931,-0.1304347826086956,14.87894736842105,70,-0.605173158534
2025-01-12,94488.4375,62.0,10407,-0.1764705882352941,14.87894736842105,70,-0.472495732152
2025-01-13,94516.5234375,61.0,8990,-0.5151515151515151,22.613692480359145,72,-0.235201752636
2025-01-14,96534.046875,63.0,9692,-0.36,20.19079685746352,71,-0.028713122152
2025-01-15,100504.4921875,70.0,11209,-0.1515151515151515,22.20987654320988,71,-0.016110635632
2025-01-16,99756.90625,75.0,9845,-0.2666666666666666,22.20987654320988,73,-0.06368688176
2025-01-17,104462.0390625,75.0,10534,-0.4615384615384615,27.05566778900112,74,0.492907798216
2025-01-18,104408.0703125,77.0,10776,-0.5833333333333334,23.017508417508417,71,-0.283652432903
2025-01-19,101089.609375,77.0,12569,-0.2941176470588235,26.248035914702584,70,-0.184052065665
2025-01-20,102016.6640625,76.0,16482,-0.55,26.739497984133177,75,0.948944285512
2025-01-21,106146.265625,76.0,14907,-0.1282051282051282,21.39159838730654,67,0.235219425082
2025-01-22,103653.0703125,84.0,15137,-0.217391304347826,16.578488750162567,72,0.145909146659
2025-01-23,103960.171875,75.0,15214,-0.4242424242424242,18.18285862921056,73,0.899221358726
2025-01-24,104819.484375,75.0,14508,-0.3877551020408163,16.578488750162567,71,-0.000168434394
2025-01-25,104714.6484375,75.0,11606,-0.125,12.834959032383924,70,-0.698533616634
2025-01-26,102682.5,73.0,11878,-0.4285714285714285,12.30016907270126,67,-0.64936533938
